Order Date,Region,Category,Channel,Units Sold,Unit Price,Sales,Cost,Profit,Year,Month,Month Name,Quarter,Profit Margin %
2025-08-08,South,Groceries,Retail Store,3,19.64,58.92,43.11,15.81,2025,8,Aug,3,26.83
2025-08-08,East,Sports & Fitness,Online,3,55.86,167.58,118.92,48.66,2025,8,Aug,3,29.04
2025-08-08,North,Groceries,Retail Store,3,25.91,77.73,50.62,27.11,2025,8,Aug,3,34.88
2025-08-08,East,Home & Kitchen,Retail Store,3,84.18,252.54,185.8,66.74,2025,8,Aug,3,26.43
2025-08-08,West,Apparel,Retail Store,1,49.35,49.35,37.46,11.89,2025,8,Aug,3,24.09
2025-08-08,East,Home & Kitchen,Online,5,64.03,320.15,220.31,99.84,2025,8,Aug,3,31.19
2025-08-08,Central,Electronics,Retail Store,1,152.43,152.43,107.42,45.01,2025,8,Aug,3,29.53
2025-08-09,South,Sports & Fitness,Online,4,59.78,239.12,158.45,80.67,2025,8,Aug,3,33.74
2025-08-09,East,Electronics,Online,5,186.97,934.85,720.69,214.16,2025,8,Aug,3,22.91
2025-08-09,South,Home & Kitchen,Online,5,83.23,416.15,273.21,142.94,2025,8,Aug,3,34.35
2025-08-09,North,Electronics,Retail Store,5,161.11,805.55,553.52,252.03,2025,8,Aug,3,31.29
2025-08-09,West,Electronics,Retail Store,2,196.14,392.28,262.5,129.78,2025,8,Aug,3,33.08
2025-08-09,South,Apparel,Online,1,43.29,43.29,28.62,14.67,2025,8,Aug,3,33.89
2025-08-09,North,Home & Kitchen,Distributor,2,79.3,158.6,128.75,29.85,2025,8,Aug,3,18.82
2025-08-09,East,Groceries,Online,2,19.23,38.46,25.32,13.14,2025,8,Aug,3,34.17
2025-08-09,Central,Groceries,Distributor,5,27.19,135.95,93.32,42.63,2025,8,Aug,3,31.36
2025-08-09,East,Apparel,Distributor,3,36.73,110.19,81.53,28.66,2025,8,Aug,3,26.01
2025-08-09,Central,Apparel,Retail Store,1,41.4,41.4,27.95,13.45,2025,8,Aug,3,32.49
2025-08-09,East,Home & Kitchen,Online,2,73.37,146.74,107.46,39.28,2025,8,Aug,3,26.77
2025-08-09,East,Apparel,Online,17,47.1,800.7,697.09,103.61,2025,8,Aug,3,12.94
2025-08-09,Central,Groceries,Online,1,22.24,22.24,16.82,5.42,2025,8,Aug,3,24.37
2025-08-09,Central,Apparel,Online,1,56.42,56.42,37.05,19.37,2025,8,Aug,3,34.33
2025-08-10,South,Groceries,Online,4,26.08,104.32,86.27,18.05,2025,8,Aug,3,17.3
2025-08-10,West,Electronics,Online,1,146.51,146.51,108.11,38.4,2025,8,Aug,3,26.21
2025-08-10,North,Electronics,Retail Store,3,188.04,564.12,483.72,80.4,2025,8,Aug,3,14.25
2025-08-10,South,Apparel,Distributor,2,56.82,113.64,99.65,13.99,2025,8,Aug,3,12.31
2025-08-10,Central,Apparel,Retail Store,1,45.94,45.94,37.76,8.18,2025,8,Aug,3,17.81
2025-08-10,South,Apparel,Retail Store,5,39.6,198.0,172.12,25.88,2025,8,Aug,3,13.07
2025-08-10,Central,Electronics,Retail Store,12,182.54,2190.48,1584.86,605.62,2025,8,Aug,3,27.65
2025-08-10,North,Electronics,Online,1,191.12,191.12,162.66,28.46,2025,8,Aug,3,14.89
2025-08-10,South,Apparel,Online,7,45.63,319.41,280.13,39.28,2025,8,Aug,3,12.3
2025-08-10,Central,Electronics,Online,1,186.81,186.81,124.61,62.2,2025,8,Aug,3,33.3
2025-08-10,North,Apparel,Retail Store,1,38.09,38.09,28.23,9.86,2025,8,Aug,3,25.89
2025-08-11,Central,Apparel,Online,2,48.52,97.04,66.44,30.6,2025,8,Aug,3,31.53
2025-08-11,West,Home & Kitchen,Distributor,14,78.22,1095.08,857.25,237.83,2025,8,Aug,3,21.72
2025-08-11,Central,Electronics,Online,2,191.61,383.22,291.74,91.48,2025,8,Aug,3,23.87
2025-08-11,North,Electronics,Retail Store,3,171.99,515.97,376.56,139.41,2025,8,Aug,3,27.02
2025-08-11,South,Apparel,Online,9,43.41,390.69,313.23,77.46,2025,8,Aug,3,19.83
2025-08-11,North,Groceries,Online,1,20.76,20.76,17.88,2.88,2025,8,Aug,3,13.87
2025-08-11,Central,Electronics,Online,4,156.14,624.56,512.39,112.17,2025,8,Aug,3,17.96
2025-08-11,East,Home & Kitchen,Retail Store,1,66.94,66.94,46.59,20.35,2025,8,Aug,3,30.4
2025-08-11,South,Home & Kitchen,Online,3,75.21,225.63,180.62,45.01,2025,8,Aug,3,19.95
2025-08-11,South,Groceries,Online,2,19.1,38.2,28.46,9.74,2025,8,Aug,3,25.5
2025-08-11,North,Apparel,Online,1,38.89,38.89,27.96,10.93,2025,8,Aug,3,28.1
2025-08-12,West,Apparel,Retail Store,3,50.43,151.29,121.55,29.74,2025,8,Aug,3,19.66
2025-08-12,Central,Sports & Fitness,Retail Store,1,68.08,68.08,57.49,10.59,2025,8,Aug,3,15.56
2025-08-12,East,Sports & Fitness,Online,9,45.1,405.9,345.22,60.68,2025,8,Aug,3,14.95
2025-08-12,East,Groceries,Online,2,26.1,52.2,35.62,16.58,2025,8,Aug,3,31.76
2025-08-12,Central,Sports & Fitness,Retail Store,5,63.31,316.55,240.86,75.69,2025,8,Aug,3,23.91
2025-08-12,South,Home & Kitchen,Distributor,3,71.14,213.42,140.45,72.97,2025,8,Aug,3,34.19
2025-08-12,East,Apparel,Retail Store,3,38.36,115.08,90.56,24.52,2025,8,Aug,3,21.31
2025-08-12,South,Sports & Fitness,Distributor,2,50.7,101.4,86.25,15.15,2025,8,Aug,3,14.94
2025-08-12,South,Sports & Fitness,Distributor,7,59.13,413.91,270.36,143.55,2025,8,Aug,3,34.68
2025-08-12,North,Electronics,Online,5,187.59,937.95,822.71,115.24,2025,8,Aug,3,12.29
2025-08-13,East,Home & Kitchen,Retail Store,7,53.67,375.69,313.3,62.39,2025,8,Aug,3,16.61
2025-08-13,West,Groceries,Retail Store,7,18.37,128.59,108.28,20.31,2025,8,Aug,3,15.79
2025-08-13,North,Electronics,Distributor,7,206.8,1447.6,1071.16,376.44,2025,8,Aug,3,26.0
2025-08-13,West,Electronics,Retail Store,3,157.44,472.32,404.28,68.04,2025,8,Aug,3,14.41
2025-08-13,East,Home & Kitchen,Retail Store,5,66.92,334.6,235.16,99.44,2025,8,Aug,3,29.72
2025-08-13,East,Home & Kitchen,Online,7,56.53,395.71,327.27,68.44,2025,8,Aug,3,17.3
2025-08-13,West,Home & Kitchen,Distributor,3,73.78,221.34,182.5,38.84,2025,8,Aug,3,17.55
2025-08-13,East,Apparel,Retail Store,3,53.39,160.17,127.43,32.74,2025,8,Aug,3,20.44
2025-08-13,Central,Electronics,Online,8,230.7,1845.6,1538.29,307.31,2025,8,Aug,3,16.65
2025-08-13,East,Apparel,Online,2,54.4,108.8,75.89,32.91,2025,8,Aug,3,30.25
2025-08-13,North,Electronics,Retail Store,9,207.64,1868.76,1565.01,303.75,2025,8,Aug,3,16.25
2025-08-13,East,Sports & Fitness,Retail Store,3,60.05,180.15,123.26,56.89,2025,8,Aug,3,31.58
2025-08-14,Central,Electronics,Online,1,179.43,179.43,136.8,42.63,2025,8,Aug,3,23.76
2025-08-14,West,Home & Kitchen,Online,1,58.08,58.08,46.04,12.04,2025,8,Aug,3,20.73
2025-08-14,North,Groceries,Retail Store,3,23.11,69.33,56.91,12.42,2025,8,Aug,3,17.91
2025-08-14,South,Home & Kitchen,Online,9,81.01,729.09,478.99,250.1,2025,8,Aug,3,34.3
2025-08-14,North,Home & Kitchen,Online,4,58.7,234.8,164.77,70.03,2025,8,Aug,3,29.83
2025-08-14,East,Electronics,Online,2,219.68,439.36,356.86,82.5,2025,8,Aug,3,18.78
2025-08-14,South,Groceries,Retail Store,1,18.18,18.18,14.66,3.52,2025,8,Aug,3,19.36
2025-08-14,West,Sports & Fitness,Distributor,4,60.1,240.4,195.86,44.54,2025,8,Aug,3,18.53
2025-08-14,East,Electronics,Distributor,9,217.48,1957.32,1655.35,301.97,2025,8,Aug,3,15.43
2025-08-14,East,Electronics,Online,6,206.28,1237.68,951.27,286.41,2025,8,Aug,3,23.14
2025-08-14,South,Electronics,Retail Store,4,156.18,624.72,508.74,115.98,2025,8,Aug,3,18.57
2025-08-14,North,Electronics,Distributor,2,182.02,364.04,267.86,96.18,2025,8,Aug,3,26.42
2025-08-14,West,Electronics,Online,5,197.49,987.45,735.42,252.03,2025,8,Aug,3,25.52
2025-08-15,South,Apparel,Distributor,3,52.82,158.46,124.74,33.72,2025,8,Aug,3,21.28
2025-08-15,West,Home & Kitchen,Online,1,76.18,76.18,57.52,18.66,2025,8,Aug,3,24.49
2025-08-15,West,Groceries,Online,3,19.22,57.66,45.93,11.73,2025,8,Aug,3,20.34
2025-08-15,North,Home & Kitchen,Online,1,62.49,62.49,52.55,9.94,2025,8,Aug,3,15.91
2025-08-15,East,Apparel,Online,9,46.83,421.47,304.98,116.49,2025,8,Aug,3,27.64
2025-08-15,East,Apparel,Online,7,36.87,258.09,174.59,83.5,2025,8,Aug,3,32.35
2025-08-15,North,Home & Kitchen,Distributor,7,75.22,526.54,404.63,121.91,2025,8,Aug,3,23.15
2025-08-15,North,Home & Kitchen,Retail Store,1,73.65,73.65,61.4,12.25,2025,8,Aug,3,16.63
2025-08-15,North,Electronics,Online,1,173.09,173.09,145.24,27.85,2025,8,Aug,3,16.09
2025-08-15,West,Apparel,Online,5,48.55,242.75,171.92,70.83,2025,8,Aug,3,29.18
2025-08-15,South,Groceries,Online,1,26.24,26.24,18.78,7.46,2025,8,Aug,3,28.43
2025-08-15,Central,Home & Kitchen,Online,3,64.44,193.32,148.16,45.16,2025,8,Aug,3,23.36
2025-08-15,Central,Sports & Fitness,Distributor,8,71.24,569.92,375.52,194.4,2025,8,Aug,3,34.11
2025-08-15,North,Electronics,Online,4,192.07,768.28,674.5,93.78,2025,8,Aug,3,12.21
2025-08-15,North,Electronics,Online,2,182.96,365.92,320.42,45.5,2025,8,Aug,3,12.43
2025-08-16,North,Apparel,Retail Store,3,41.04,123.12,94.56,28.56,2025,8,Aug,3,23.2
2025-08-16,South,Apparel,Retail Store,1,49.88,49.88,43.73,6.15,2025,8,Aug,3,12.33
2025-08-16,South,Groceries,Retail Store,4,24.79,99.16,69.37,29.79,2025,8,Aug,3,30.04
2025-08-16,West,Home & Kitchen,Online,1,71.05,71.05,58.82,12.23,2025,8,Aug,3,17.21
2025-08-16,Central,Electronics,Distributor,3,186.91,560.73,439.59,121.14,2025,8,Aug,3,21.6
2025-08-16,South,Apparel,Online,4,41.4,165.6,143.32,22.28,2025,8,Aug,3,13.45
2025-08-16,South,Home & Kitchen,Online,13,56.79,738.27,544.42,193.85,2025,8,Aug,3,26.26
2025-08-16,South,Apparel,Retail Store,4,50.29,201.16,147.15,54.01,2025,8,Aug,3,26.85
2025-08-16,West,Home & Kitchen,Retail Store,1,62.14,62.14,42.31,19.83,2025,8,Aug,3,31.91
2025-08-16,Central,Electronics,Retail Store,4,186.77,747.08,539.47,207.61,2025,8,Aug,3,27.79
2025-08-17,South,Home & Kitchen,Online,1,63.29,63.29,41.53,21.76,2025,8,Aug,3,34.38
2025-08-17,Central,Apparel,Distributor,2,38.28,76.56,67.24,9.32,2025,8,Aug,3,12.17
2025-08-17,East,Groceries,Retail Store,5,20.97,104.85,87.05,17.8,2025,8,Aug,3,16.98
2025-08-17,North,Home & Kitchen,Retail Store,7,64.82,453.74,306.2,147.54,2025,8,Aug,3,32.52
2025-08-17,South,Electronics,Distributor,4,189.79,759.16,504.97,254.19,2025,8,Aug,3,33.48
2025-08-17,West,Groceries,Online,3,22.24,66.72,55.98,10.74,2025,8,Aug,3,16.1
2025-08-17,West,Groceries,Distributor,9,19.0,171.0,129.01,41.99,2025,8,Aug,3,24.56
2025-08-17,East,Home & Kitchen,Retail Store,1,66.37,66.37,56.76,9.61,2025,8,Aug,3,14.48
2025-08-17,East,Electronics,Retail Store,4,220.73,882.92,612.31,270.61,2025,8,Aug,3,30.65
2025-08-18,North,Sports & Fitness,Distributor,2,45.9,91.8,73.78,18.02,2025,8,Aug,3,19.63
2025-08-18,Central,Home & Kitchen,Online,1,73.85,73.85,56.07,17.78,2025,8,Aug,3,24.08
2025-08-18,South,Sports & Fitness,Online,2,62.04,124.08,91.25,32.83,2025,8,Aug,3,26.46
2025-08-18,East,Apparel,Online,2,47.05,94.1,81.5,12.6,2025,8,Aug,3,13.39
2025-08-18,North,Electronics,Retail Store,3,214.43,643.29,507.5,135.79,2025,8,Aug,3,21.11
2025-08-18,West,Home & Kitchen,Distributor,1,61.61,61.61,40.08,21.53,2025,8,Aug,3,34.95
2025-08-18,West,Groceries,Online,5,23.73,118.65,102.19,16.46,2025,8,Aug,3,13.87
2025-08-18,Central,Electronics,Retail Store,7,212.47,1487.29,1136.76,350.53,2025,8,Aug,3,23.57
2025-08-18,South,Home & Kitchen,Retail Store,1,75.02,75.02,52.77,22.25,2025,8,Aug,3,29.66
2025-08-18,East,Apparel,Retail Store,3,44.24,132.72,87.13,45.59,2025,8,Aug,3,34.35
2025-08-18,North,Electronics,Retail Store,3,160.76,482.28,409.39,72.89,2025,8,Aug,3,15.11
2025-08-18,West,Electronics,Online,2,176.9,353.8,251.04,102.76,2025,8,Aug,3,29.04
2025-08-19,South,Apparel,Online,3,49.12,147.36,109.42,37.94,2025,8,Aug,3,25.75
2025-08-19,North,Electronics,Retail Store,5,197.03,985.15,727.71,257.44,2025,8,Aug,3,26.13
2025-08-20,West,Home & Kitchen,Online,1,58.26,58.26,44.1,14.16,2025,8,Aug,3,24.3
2025-08-20,West,Sports & Fitness,Online,1,57.0,57.0,42.66,14.34,2025,8,Aug,3,25.16
2025-08-20,Central,Home & Kitchen,Distributor,2,77.54,155.08,134.5,20.58,2025,8,Aug,3,13.27
2025-08-20,South,Home & Kitchen,Distributor,2,81.17,162.34,134.78,27.56,2025,8,Aug,3,16.98
2025-08-20,North,Groceries,Online,3,24.45,73.35,59.16,14.19,2025,8,Aug,3,19.35
2025-08-20,West,Electronics,Retail Store,4,175.21,700.84,568.45,132.39,2025,8,Aug,3,18.89
2025-08-20,North,Groceries,Online,9,21.87,196.83,146.57,50.26,2025,8,Aug,3,25.53
2025-08-20,Central,Home & Kitchen,Retail Store,3,54.19,162.57,113.67,48.9,2025,8,Aug,3,30.08
2025-08-20,West,Sports & Fitness,Online,1,70.52,70.52,55.05,15.47,2025,8,Aug,3,21.94
2025-08-20,North,Home & Kitchen,Retail Store,4,66.03,264.12,216.51,47.61,2025,8,Aug,3,18.03
2025-08-20,West,Groceries,Retail Store,2,24.33,48.66,40.13,8.53,2025,8,Aug,3,17.53
2025-08-21,North,Apparel,Retail Store,6,40.98,245.88,185.0,60.88,2025,8,Aug,3,24.76
2025-08-21,West,Groceries,Distributor,2,26.62,53.24,38.6,14.64,2025,8,Aug,3,27.5
2025-08-21,East,Electronics,Retail Store,2,224.23,448.46,304.54,143.92,2025,8,Aug,3,32.09
2025-08-21,West,Apparel,Retail Store,3,51.41,154.23,111.76,42.47,2025,8,Aug,3,27.54
2025-08-21,West,Home & Kitchen,Online,3,73.92,221.76,194.63,27.13,2025,8,Aug,3,12.23
2025-08-21,North,Electronics,Distributor,1,161.75,161.75,130.39,31.36,2025,8,Aug,3,19.39
2025-08-21,East,Apparel,Retail Store,7,53.57,374.99,301.56,73.43,2025,8,Aug,3,19.58
2025-08-21,North,Apparel,Retail Store,1,45.54,45.54,39.63,5.91,2025,8,Aug,3,12.98
2025-08-21,South,Apparel,Online,3,40.15,120.45,92.82,27.63,2025,8,Aug,3,22.94
2025-08-21,South,Apparel,Online,8,53.89,431.12,360.03,71.09,2025,8,Aug,3,16.49
2025-08-21,East,Apparel,Retail Store,5,50.0,250.0,199.41,50.59,2025,8,Aug,3,20.24
2025-08-21,South,Apparel,Online,6,40.47,242.82,203.64,39.18,2025,8,Aug,3,16.14
2025-08-21,South,Groceries,Retail Store,6,26.82,160.92,136.82,24.1,2025,8,Aug,3,14.98
2025-08-22,South,Groceries,Retail Store,4,28.18,112.72,87.13,25.59,2025,8,Aug,3,22.7
2025-08-22,Central,Electronics,Online,1,217.28,217.28,154.84,62.44,2025,8,Aug,3,28.74
2025-08-22,South,Electronics,Online,5,179.55,897.75,669.45,228.3,2025,8,Aug,3,25.43
2025-08-22,South,Apparel,Retail Store,1,39.6,39.6,26.21,13.39,2025,8,Aug,3,33.81
2025-08-22,South,Electronics,Distributor,1,174.93,174.93,140.12,34.81,2025,8,Aug,3,19.9
2025-08-22,East,Electronics,Retail Store,1,229.89,229.89,185.74,44.15,2025,8,Aug,3,19.2
2025-08-22,Central,Electronics,Distributor,7,207.64,1453.48,980.89,472.59,2025,8,Aug,3,32.51
2025-08-22,East,Home & Kitchen,Distributor,4,68.6,274.4,213.17,61.23,2025,8,Aug,3,22.31
2025-08-22,North,Electronics,Retail Store,1,178.16,178.16,124.9,53.26,2025,8,Aug,3,29.89
2025-08-22,West,Home & Kitchen,Distributor,2,69.51,139.02,93.33,45.69,2025,8,Aug,3,32.87
2025-08-22,West,Electronics,Retail Store,3,177.52,532.56,397.61,134.95,2025,8,Aug,3,25.34
2025-08-22,West,Electronics,Retail Store,1,152.17,152.17,105.29,46.88,2025,8,Aug,3,30.81
2025-08-22,East,Home & Kitchen,Distributor,4,76.03,304.12,215.28,88.84,2025,8,Aug,3,29.21
2025-08-22,North,Sports & Fitness,Online,4,69.16,276.64,179.89,96.75,2025,8,Aug,3,34.97
2025-08-22,West,Sports & Fitness,Online,9,64.93,584.37,506.23,78.14,2025,8,Aug,3,13.37
2025-08-22,East,Apparel,Distributor,4,53.31,213.24,140.13,73.11,2025,8,Aug,3,34.29
2025-08-22,South,Home & Kitchen,Distributor,1,65.65,65.65,57.18,8.47,2025,8,Aug,3,12.9
2025-08-22,North,Groceries,Online,6,20.81,124.86,100.74,24.12,2025,8,Aug,3,19.32
2025-08-23,East,Groceries,Distributor,1,21.78,21.78,17.01,4.77,2025,8,Aug,3,21.9
2025-08-23,North,Groceries,Online,6,18.06,108.36,83.73,24.63,2025,8,Aug,3,22.73
2025-08-23,North,Electronics,Online,3,148.47,445.41,382.12,63.29,2025,8,Aug,3,14.21
2025-08-23,East,Sports & Fitness,Retail Store,3,57.0,171.0,143.21,27.79,2025,8,Aug,3,16.25
2025-08-23,East,Home & Kitchen,Retail Store,5,56.47,282.35,214.04,68.31,2025,8,Aug,3,24.19
2025-08-23,Central,Electronics,Online,5,163.87,819.35,696.13,123.22,2025,8,Aug,3,15.04
2025-08-23,West,Sports & Fitness,Online,3,59.67,179.01,141.29,37.72,2025,8,Aug,3,21.07
2025-08-23,Central,Home & Kitchen,Online,3,72.56,217.68,147.02,70.66,2025,8,Aug,3,32.46
2025-08-23,North,Apparel,Online,4,41.67,166.68,142.94,23.74,2025,8,Aug,3,14.24
2025-08-23,East,Electronics,Retail Store,3,222.81,668.43,482.34,186.09,2025,8,Aug,3,27.84
2025-08-23,North,Groceries,Retail Store,9,17.64,158.76,138.52,20.24,2025,8,Aug,3,12.75
2025-08-23,West,Home & Kitchen,Retail Store,1,84.1,84.1,68.12,15.98,2025,8,Aug,3,19.0
2025-08-24,East,Electronics,Online,1,194.9,194.9,166.47,28.43,2025,8,Aug,3,14.59
2025-08-24,North,Home & Kitchen,Online,1,77.8,77.8,59.61,18.19,2025,8,Aug,3,23.38
2025-08-24,West,Apparel,Distributor,1,47.45,47.45,41.36,6.09,2025,8,Aug,3,12.83
2025-08-24,Central,Groceries,Retail Store,1,18.79,18.79,14.06,4.73,2025,8,Aug,3,25.17
2025-08-24,East,Electronics,Retail Store,7,233.59,1635.13,1114.24,520.89,2025,8,Aug,3,31.86
2025-08-24,Central,Groceries,Retail Store,6,20.85,125.1,93.95,31.15,2025,8,Aug,3,24.9
2025-08-24,South,Groceries,Retail Store,3,28.17,84.51,65.51,19.0,2025,8,Aug,3,22.48
2025-08-24,West,Apparel,Online,3,38.05,114.15,81.59,32.56,2025,8,Aug,3,28.52
2025-08-24,North,Electronics,Retail Store,5,198.34,991.7,849.17,142.53,2025,8,Aug,3,14.37
2025-08-24,East,Apparel,Retail Store,1,50.98,50.98,38.37,12.61,2025,8,Aug,3,24.74
2025-08-24,West,Apparel,Online,2,41.19,82.38,60.71,21.67,2025,8,Aug,3,26.3
2025-08-24,East,Groceries,Distributor,4,24.2,96.8,82.45,14.35,2025,8,Aug,3,14.82
2025-08-24,East,Groceries,Online,2,23.52,47.04,38.08,8.96,2025,8,Aug,3,19.05
2025-08-24,East,Sports & Fitness,Online,2,67.47,134.94,91.4,43.54,2025,8,Aug,3,32.27
2025-08-24,North,Groceries,Online,1,24.85,24.85,21.83,3.02,2025,8,Aug,3,12.15
2025-08-24,North,Home & Kitchen,Retail Store,6,68.9,413.4,305.05,108.35,2025,8,Aug,3,26.21
2025-08-24,South,Sports & Fitness,Online,4,59.75,239.0,209.57,29.43,2025,8,Aug,3,12.31
2025-08-24,North,Sports & Fitness,Online,1,69.88,69.88,50.2,19.68,2025,8,Aug,3,28.16
2025-08-24,West,Apparel,Retail Store,1,49.95,49.95,43.46,6.49,2025,8,Aug,3,12.99
2025-08-25,West,Electronics,Online,1,206.74,206.74,155.88,50.86,2025,8,Aug,3,24.6
2025-08-25,West,Groceries,Retail Store,2,22.34,44.68,38.78,5.9,2025,8,Aug,3,13.21
2025-08-25,West,Groceries,Online,1,18.41,18.41,12.34,6.07,2025,8,Aug,3,32.97
2025-08-25,East,Groceries,Online,3,22.33,66.99,54.44,12.55,2025,8,Aug,3,18.73
2025-08-25,West,Home & Kitchen,Distributor,7,81.41,569.87,458.98,110.89,2025,8,Aug,3,19.46
2025-08-25,East,Groceries,Online,4,27.96,111.84,83.2,28.64,2025,8,Aug,3,25.61
2025-08-25,South,Home & Kitchen,Online,1,75.57,75.57,62.42,13.15,2025,8,Aug,3,17.4
2025-08-25,East,Groceries,Online,2,22.37,44.74,38.04,6.7,2025,8,Aug,3,14.98
2025-08-25,North,Electronics,Retail Store,1,208.29,208.29,147.65,60.64,2025,8,Aug,3,29.11
2025-08-26,South,Home & Kitchen,Online,14,59.64,834.96,644.48,190.48,2025,8,Aug,3,22.81
2025-08-26,South,Apparel,Retail Store,6,49.62,297.72,250.09,47.63,2025,8,Aug,3,16.0
2025-08-26,South,Apparel,Online,11,39.27,431.97,343.72,88.25,2025,8,Aug,3,20.43
2025-08-26,South,Home & Kitchen,Online,2,70.28,140.56,105.82,34.74,2025,8,Aug,3,24.72
2025-08-26,North,Electronics,Online,3,172.32,516.96,371.03,145.93,2025,8,Aug,3,28.23
2025-08-26,West,Groceries,Distributor,8,19.39,155.12,103.97,51.15,2025,8,Aug,3,32.97
2025-08-26,Central,Groceries,Online,4,22.64,90.56,76.41,14.15,2025,8,Aug,3,15.62
2025-08-26,East,Home & Kitchen,Online,4,58.29,233.16,161.61,71.55,2025,8,Aug,3,30.69
2025-08-26,Central,Groceries,Online,2,28.22,56.44,41.52,14.92,2025,8,Aug,3,26.44
2025-08-26,South,Apparel,Distributor,3,52.02,156.06,113.18,42.88,2025,8,Aug,3,27.48
2025-08-26,Central,Electronics,Retail Store,3,154.25,462.75,317.95,144.8,2025,8,Aug,3,31.29
2025-08-26,North,Electronics,Online,5,185.7,928.5,733.57,194.93,2025,8,Aug,3,20.99
2025-08-26,Central,Sports & Fitness,Distributor,3,68.22,204.66,179.0,25.66,2025,8,Aug,3,12.54
2025-08-26,East,Groceries,Retail Store,4,22.57,90.28,75.74,14.54,2025,8,Aug,3,16.11
2025-08-26,South,Groceries,Distributor,2,27.79,55.58,40.8,14.78,2025,8,Aug,3,26.59
2025-08-26,South,Electronics,Online,5,197.27,986.35,856.99,129.36,2025,8,Aug,3,13.12
2025-08-26,Central,Sports & Fitness,Online,2,69.0,138.0,96.44,41.56,2025,8,Aug,3,30.12
2025-08-26,East,Groceries,Retail Store,2,26.49,52.98,39.37,13.61,2025,8,Aug,3,25.69
2025-08-27,South,Sports & Fitness,Distributor,4,53.12,212.48,173.14,39.34,2025,8,Aug,3,18.51
2025-08-27,East,Electronics,Retail Store,7,187.38,1311.66,1046.76,264.9,2025,8,Aug,3,20.2
2025-08-27,North,Apparel,Online,1,49.84,49.84,32.55,17.29,2025,8,Aug,3,34.69
2025-08-27,Central,Groceries,Online,2,18.86,37.72,27.57,10.15,2025,8,Aug,3,26.91
2025-08-27,East,Electronics,Retail Store,6,193.76,1162.56,766.79,395.77,2025,8,Aug,3,34.04
2025-08-27,West,Apparel,Online,4,56.72,226.88,158.38,68.5,2025,8,Aug,3,30.19
2025-08-27,Central,Groceries,Retail Store,1,23.9,23.9,19.17,4.73,2025,8,Aug,3,19.79
2025-08-27,West,Groceries,Online,8,19.77,158.16,107.78,50.38,2025,8,Aug,3,31.85
2025-08-27,West,Home & Kitchen,Online,3,80.45,241.35,167.33,74.02,2025,8,Aug,3,30.67
2025-08-27,East,Groceries,Distributor,1,23.81,23.81,15.55,8.26,2025,8,Aug,3,34.69
2025-08-27,Central,Electronics,Online,1,227.61,227.61,192.82,34.79,2025,8,Aug,3,15.28
2025-08-28,West,Electronics,Retail Store,1,233.02,233.02,198.51,34.51,2025,8,Aug,3,14.81
2025-08-28,East,Electronics,Retail Store,9,211.12,1900.08,1371.72,528.36,2025,8,Aug,3,27.81
2025-08-28,Central,Electronics,Online,6,149.8,898.8,676.38,222.42,2025,8,Aug,3,24.75
2025-08-28,West,Home & Kitchen,Online,1,80.34,80.34,58.4,21.94,2025,8,Aug,3,27.31
2025-08-28,East,Apparel,Online,7,51.85,362.95,265.11,97.84,2025,8,Aug,3,26.96
2025-08-28,North,Sports & Fitness,Distributor,2,54.86,109.72,95.1,14.62,2025,8,Aug,3,13.32
2025-08-28,Central,Home & Kitchen,Online,1,79.12,79.12,62.45,16.67,2025,8,Aug,3,21.07
2025-08-29,East,Electronics,Retail Store,3,171.67,515.01,340.6,174.41,2025,8,Aug,3,33.87
2025-08-29,East,Apparel,Retail Store,9,54.62,491.58,355.81,135.77,2025,8,Aug,3,27.62
2025-08-29,Central,Electronics,Online,2,220.07,440.14,331.67,108.47,2025,8,Aug,3,24.64
2025-08-29,South,Apparel,Online,3,36.69,110.07,91.59,18.48,2025,8,Aug,3,16.79
2025-08-29,East,Electronics,Distributor,1,223.9,223.9,161.8,62.1,2025,8,Aug,3,27.74
2025-08-29,West,Home & Kitchen,Online,2,79.75,159.5,123.55,35.95,2025,8,Aug,3,22.54
2025-08-29,West,Groceries,Online,2,21.3,42.6,35.99,6.61,2025,8,Aug,3,15.52
2025-08-30,South,Groceries,Retail Store,2,22.55,45.1,39.34,5.76,2025,8,Aug,3,12.77
2025-08-30,Central,Electronics,Online,12,213.85,2566.2,1755.26,810.94,2025,8,Aug,3,31.6
2025-08-30,North,Electronics,Online,3,217.55,652.65,460.57,192.08,2025,8,Aug,3,29.43
2025-08-30,South,Home & Kitchen,Online,1,76.52,76.52,67.17,9.35,2025,8,Aug,3,12.22
2025-08-30,East,Sports & Fitness,Online,1,55.49,55.49,39.02,16.47,2025,8,Aug,3,29.68
2025-08-30,East,Apparel,Retail Store,1,46.41,46.41,34.98,11.43,2025,8,Aug,3,24.63
2025-08-30,Central,Home & Kitchen,Retail Store,1,78.89,78.89,60.73,18.16,2025,8,Aug,3,23.02
2025-08-30,North,Electronics,Online,3,207.85,623.55,493.1,130.45,2025,8,Aug,3,20.92
2025-08-30,South,Groceries,Online,7,22.77,159.39,125.88,33.51,2025,8,Aug,3,21.02
2025-08-31,West,Apparel,Online,3,45.14,135.42,94.08,41.34,2025,8,Aug,3,30.53
2025-08-31,Central,Groceries,Online,1,27.65,27.65,23.57,4.08,2025,8,Aug,3,14.76
